CustomerID,purchase_count,customer_lifetime_days,total_spend,avg_days_between_purchases,frequency_segment,revenue_segment,avg_order_value,median_order_value,std_order_value,order_count,Customer_Segment
15021,472,357,1914.82,0.7563559322033898,Very High,Platinum,212.75777777777776,215.85,76.86086988477585,9,Champions
15022,135,35,905.04,0.25925925925925924,Very High,Gold,226.26,255.93,135.01734283663956,4,Loyal Customers
15023,562,366,6802.76,0.6512455516014235,Very High,Platinum,618.4327272727273,670.88,223.92514486278262,11,Champions
15024,155,357,1661.33,2.303225806451613,Very High,Gold,166.133,118.19000000000001,138.94855707139322,10,Champions
15025,72,0,377.01,0.0,High,Silver,377.01,377.01,,1,Potential Loyalists
15026,61,197,469.0,3.2295081967213113,High,Silver,156.33333333333334,121.80000000000001,71.20504008378433,3,Need Attention
15027,35,207,1066.15,5.914285714285715,Medium,Gold,266.5375,312.785,112.38415913730903,4,Loyal Customers
15028,48,360,627.13,7.5,High,Silver,156.7825,150.335,121.73047861977705,4,Loyal Customers
15030,7,196,518.28,28.0,Low,Silver,259.14,259.14,150.44403876524984,2,Potential Loyalists
15031,111,277,668.14,2.4954954954954953,Very High,Silver,167.035,163.18,50.15874433569218,4,Loyal Customers
15032,52,110,4959.1,2.1153846153846154,High,Platinum,1653.0333333333335,2188.5,1438.2591963319176,3,Need Attention
15033,510,324,2586.67,0.6352941176470588,Very High,Platinum,258.66700000000003,213.575,152.866370987503,10,Champions
15034,394,338,4308.61,0.8578680203045685,Very High,Platinum,538.57625,608.74,283.0914643683456,8,Champions
15035,27,0,252.73000000000002,0.0,Medium,Bronze,252.73000000000002,252.73000000000002,,1,At Risk
15036,127,107,465.55,0.84251968503937,Very High,Silver,155.1833333333333,192.54,89.41306634565963,3,Potential Loyalists
15038,130,311,705.49,2.3923076923076922,Very High,Gold,117.58166666666666,121.88,55.28231811950967,6,Loyal Customers
15039,1502,359,19914.44,0.23901464713715045,Very High,Platinum,423.7114893617021,407.09,253.9847388600751,47,Champions
15041,67,0,180.35,0.0,High,Bronze,180.35,180.35,,1,Need Attention
15042,5,0,135.93,0.0,Low,Bronze,135.93,135.93,,1,Need Attention
15043,3,0,537.0,0.0,Low,Silver,537.0,537.0,,1,Potential Loyalists
15044,453,342,7700.2300000000005,0.7549668874172185,Very High,Platinum,452.954705882353,444.71,267.7848442107405,17,Champions
15045,12,105,735.66,8.75,Low,Gold,367.83,367.83,29.797479759201103,2,Need Attention
15046,206,329,5213.7699999999995,1.5970873786407767,Very High,Platinum,347.5846666666667,315.65999999999997,220.0288518375542,15,Champions
15047,22,0,343.62,0.0,Medium,Silver,343.62,343.62,,1,Need Attention
15048,97,303,384.05,3.1237113402061856,High,Silver,96.0125,83.39,44.462226196326846,4,Potential Loyalists
15049,3,0,121.17000000000002,0.0,Low,Bronze,121.17000000000002,121.17000000000002,,1,Need Attention
15050,78,46,1782.09,0.5897435897435898,High,Platinum,594.0300000000001,458.91,642.338687064698,3,Champions
15051,143,127,1391.61,0.8881118881118881,Very High,Gold,463.86999999999995,377.74,271.69460373735797,3,Champions
15052,30,0,215.78,0.0,Medium,Bronze,215.78,215.78,,1,Need Attention
15053,71,277,697.79,3.9014084507042255,High,Gold,232.59666666666666,222.65,20.29843672141608,3,Loyal Customers
15054,114,28,302.1,0.24561403508771928,Very High,Bronze,151.05,151.05,24.564889578420658,2,Potential Loyalists
15057,25,40,1489.5,1.6,Medium,Gold,744.75,744.75,546.239988466608,2,Need Attention
15058,276,286,2124.99,1.036231884057971,Very High,Platinum,193.18090909090907,197.54999999999998,53.72297636105906,11,Champions
15059,237,293,1337.72,1.2362869198312236,Very High,Gold,148.63555555555556,172.2,61.18490543244942,9,Loyal Customers
15060,121,0,303.09000000000003,0.0,Very High,Bronze,75.7725,79.16499999999999,76.44778670221046,4,Potential Loyalists
15061,403,368,54534.14,0.913151364764268,Very High,Platinum,1136.1279166666666,622.865,1270.5283377280634,48,Champions
15062,57,288,987.86,5.052631578947368,High,Gold,246.965,230.49,77.60147657529892,4,Loyal Customers
15063,5,0,370.79999999999995,0.0,Low,Silver,370.79999999999995,370.79999999999995,,1,Need Attention
15065,155,253,3158.13,1.632258064516129,Very High,Platinum,789.5325,703.2,484.5659005319435,4,Loyal Customers
15066,42,0,893.59,0.0,High,Gold,893.59,893.59,,1,Loyal Customers
15067,82,204,1744.76,2.4878048780487805,High,Platinum,581.5866666666666,538.6899999999999,247.8153409967456,3,Need Attention
15068,104,210,553.36,2.019230769230769,Very High,Silver,276.67999999999995,276.67999999999995,51.92992201034007,2,Loyal Customers
15069,70,0,1109.53,0.0,High,Gold,1109.53,1109.53,,1,Need Attention
15070,1,0,106.2,0.0,Low,Bronze,106.2,106.2,,1,Need Attention
15071,26,182,982.07,7.0,Medium,Gold,491.0350000000001,491.0350000000001,138.07674116229717,2,Need Attention
15073,54,177,1043.41,3.2777777777777777,High,Gold,347.80333333333334,430.98,144.06621267088732,3,Loyal Customers
15074,42,0,748.87,0.0,High,Gold,748.87,748.87,,1,Need Attention
15075,27,0,773.03,0.0,Medium,Gold,773.03,773.03,,1,Need Attention
15076,49,0,880.85,0.0,High,Gold,880.85,880.85,,1,Need Attention
15078,440,361,9743.11,0.8204545454545454,Very High,Platinum,304.4721875,336.65,212.80762652678524,32,Champions
15079,47,153,895.61,3.25531914893617,High,Gold,223.9025,228.21,139.74192818072416,4,Need Attention
15081,33,345,504.8,10.454545454545455,Medium,Silver,100.96000000000001,88.25,23.166338726695685,5,Loyal Customers
15083,5,0,88.2,0.0,Low,Bronze,88.2,88.2,,1,Need Attention
15087,15,0,306.94,0.0,Low,Bronze,306.94,306.94,,1,Need Attention
15088,57,45,1160.07,0.7894736842105263,High,Gold,580.0350000000001,580.0350000000001,401.8558548161269,2,Loyal Customers
15089,145,118,2420.84,0.8137931034482758,Very High,Platinum,403.47333333333336,252.85000000000002,424.86817186824743,6,Champions
15090,23,0,381.32,0.0,Medium,Silver,381.32,381.32,,1,Need Attention
15091,30,0,480.71,0.0,Medium,Silver,480.71,480.71,,1,Potential Loyalists
15092,26,68,457.81,2.6153846153846154,Medium,Silver,228.90500000000003,228.90500000000003,133.2966993214761,2,Need Attention
15093,108,353,4597.02,3.2685185185185186,Very High,Platinum,766.1700000000001,694.75,238.4750425516264,6,Champions
15095,47,99,1370.6000000000001,2.106382978723404,High,Gold,342.65,290.15,312.96573976502066,4,Need Attention
15096,11,0,219.39000000000001,0.0,Low,Bronze,219.39000000000001,219.39000000000001,,1,At Risk
15097,25,0,248.08,0.0,Medium,Bronze,248.08,248.08,,1,At Risk
15098,3,0,39916.5,0.0,Low,Platinum,13305.5,649.5,22226.80778362021,3,Need Attention
15099,23,0,410.48,0.0,Medium,Silver,410.48,410.48,,1,At Risk
15100,3,40,876.0,13.333333333333334,Low,Gold,292.0,350.4,101.15176716202244,3,Need Attention
15101,8,350,317.53000000000003,43.75,Low,Silver,158.765,158.765,79.88185307064428,2,Potential Loyalists
15103,35,55,703.36,1.5714285714285714,Medium,Gold,351.68,351.68,84.8528137423857,2,Loyal Customers
15104,69,85,1027.44,1.2318840579710144,High,Gold,513.72,513.72,196.68882225485,2,Need Attention
15105,101,116,2298.93,1.1485148514851484,Very High,Platinum,328.4185714285714,332.46000000000004,247.0268721164138,7,Champions
15106,100,251,1422.52,2.51,High,Gold,284.504,269.63,112.94450774606086,5,Champions
15107,17,61,319.5,3.588235294117647,Low,Silver,53.25,50.925,40.608767526237486,6,Need Attention
15108,60,85,1300.25,1.4166666666666667,High,Gold,325.0625,289.225,273.1680721186134,4,Need Attention
15109,28,0,484.95,0.0,Medium,Silver,484.95,484.95,,1,Need Attention
15110,35,294,996.1,8.4,Medium,Gold,249.025,255.375,71.94035144942417,4,Loyal Customers
15111,84,343,1567.48,4.083333333333333,High,Gold,522.4933333333333,329.68,370.19845506610824,3,Champions
15113,100,44,3609.33,0.44,High,Platinum,1203.11,1288.64,1084.8765988350933,3,Champions
15114,197,271,2760.56,1.3756345177664975,Very High,Platinum,276.056,251.285,108.31616337781213,10,Champions
15115,21,0,340.11,0.0,Medium,Silver,340.11,340.11,,1,Potential Loyalists
15116,45,187,1352.75,4.155555555555556,High,Gold,338.1875,361.55,143.25256562565758,4,Loyal Customers
15117,79,200,1551.78,2.5316455696202533,High,Gold,310.356,348.1,191.1584668017611,5,Champions
15118,1,0,244.8,0.0,Low,Bronze,244.8,244.8,,1,At Risk
15119,14,0,266.4,0.0,Low,Bronze,266.4,266.4,,1,Need Attention
15120,21,0,358.82,0.0,Medium,Silver,358.82,358.82,,1,At Risk
15121,28,238,457.72,8.5,Medium,Silver,228.85999999999999,228.85999999999999,93.74821704971247,2,Potential Loyalists
15122,82,183,1633.78,2.231707317073171,High,Gold,544.5933333333334,533.57,153.36241271358944,3,Need Attention
15123,106,198,2199.31,1.8679245283018868,Very High,Platinum,1099.655,1099.655,42.6880363802318,2,Champions
15124,15,169,184.19,11.266666666666667,Low,Bronze,92.095,92.095,1.9021172413918113,2,At Risk
15125,127,245,11528.48,1.9291338582677164,Very High,Platinum,768.5653333333333,358.0,984.4926886318273,15,Champions
15127,16,0,406.53000000000003,0.0,Low,Silver,406.53000000000003,406.53000000000003,,1,Potential Loyalists
15128,102,159,1471.0,1.5588235294117647,Very High,Gold,367.75,343.27,83.80285834425139,4,Loyal Customers
15129,84,241,3447.4,2.869047619047619,High,Platinum,313.40000000000003,306.0,162.18254092225834,11,Loyal Customers
15130,22,0,330.11,0.0,Medium,Silver,330.11,330.11,,1,At Risk
15132,52,244,977.9300000000001,4.6923076923076925,High,Gold,195.586,176.1,136.47313427924195,5,Loyal Customers
15133,29,174,982.42,6.0,Medium,Gold,327.47333333333336,324.70000000000005,4.960255369770129,3,Need Attention
15134,73,225,1387.99,3.0821917808219177,High,Gold,173.49875,169.27499999999998,52.571114131920666,8,Champions
15135,9,0,139.05,0.0,Low,Bronze,139.05,139.05,,1,Need Attention
15136,68,93,1286.7,1.3676470588235294,High,Gold,321.675,329.65000000000003,239.92138122032114,4,Champions
15139,13,96,178.96,7.384615384615385,Low,Bronze,89.47999999999999,89.47999999999999,46.13164640461035,2,Need Attention
15140,80,211,2354.25,2.6375,High,Platinum,336.32142857142856,326.52000000000004,162.4876371121376,7,Loyal Customers
15142,26,0,498.74,0.0,Medium,Silver,498.74,498.74,,1,Potential Loyalists
15143,14,0,259.45,0.0,Low,Bronze,259.45,259.45,,1,Need Attention
15144,217,304,6580.4400000000005,1.400921658986175,Very High,Platinum,387.084705882353,378.32,275.2021127761751,17,Champions
15145,67,244,1194.73,3.6417910447761193,High,Gold,298.6825,307.07,108.24453007735154,4,Champions
15146,91,126,1327.16,1.3846153846153846,High,Gold,663.58,663.58,241.32140228334498,2,Need Attention
15147,28,0,623.5,0.0,Medium,Silver,623.5,623.5,,1,Need Attention
15148,20,0,301.29,0.0,Medium,Bronze,301.29,301.29,,1,Potential Loyalists
15149,23,0,520.8000000000001,0.0,Medium,Silver,520.8000000000001,520.8000000000001,,1,Need Attention
15150,343,251,5314.47,0.7317784256559767,Very High,Platinum,531.4469999999999,402.83500000000004,471.5269353458683,10,Champions
15152,271,177,4745.69,0.6531365313653137,Very High,Platinum,365.0530769230769,310.21999999999997,127.89263533556931,13,Champions
15153,22,0,329.25,0.0,Medium,Silver,329.25,329.25,,1,Potential Loyalists
15154,85,0,296.42,0.0,High,Bronze,296.42,296.42,,1,Need Attention
15156,55,32,961.49,0.5818181818181818,High,Gold,320.49666666666667,317.8,69.65416163685653,3,Loyal Customers
15157,125,354,1936.07,2.832,Very High,Platinum,645.3566666666667,430.70000000000005,381.178847830429,3,Champions
15158,7,0,401.40000000000003,0.0,Low,Silver,401.40000000000003,401.40000000000003,,1,Potential Loyalists
15159,710,359,18641.010000000002,0.5056338028169014,Very High,Platinum,621.367,408.995,681.7325682768209,30,Champions
15160,4,0,158.16,0.0,Low,Bronze,158.16,158.16,,1,Need Attention
15163,29,173,304.47,5.9655172413793105,Medium,Bronze,152.235,152.235,3.9103004999616187,2,Potential Loyalists
15164,103,270,843.05,2.621359223300971,Very High,Gold,281.01666666666665,194.79,168.22254941990784,3,Loyal Customers
15165,27,0,487.75,0.0,Medium,Silver,487.75,487.75,,1,Need Attention
15167,41,0,163.0,0.0,Medium,Bronze,163.0,163.0,,1,Need Attention
15168,5,0,106.56,0.0,Low,Bronze,106.56,106.56,,1,At Risk
15171,5,0,1289.5,0.0,Low,Gold,1289.5,1289.5,,1,Need Attention
15172,110,227,1624.05,2.0636363636363635,Very High,Gold,324.81,360.54,81.74087900188007,5,Champions
15174,11,0,135.75,0.0,Low,Bronze,135.75,135.75,,1,Need Attention
15175,23,0,224.14,0.0,Medium,Bronze,224.14,224.14,,1,At Risk
15178,3,0,40.5,0.0,Low,Bronze,40.5,40.5,,1,Need Attention
15179,93,300,2206.9500000000003,3.225806451612903,High,Platinum,441.39,188.55,511.4901843632975,5,Champions
15180,6,0,87.5,0.0,Low,Bronze,87.5,87.5,,1,Need Attention
15181,16,203,689.48,12.6875,Low,Gold,229.82666666666668,254.48,85.21789796359292,3,Potential Loyalists
15182,29,114,622.85,3.9310344827586206,Medium,Silver,311.425,311.425,83.51638192594314,2,Need Attention
15184,63,161,406.76,2.5555555555555554,High,Silver,203.38,203.38,45.04270196158308,2,Potential Loyalists
15185,21,0,310.62,0.0,Medium,Silver,310.62,310.62,,1,Potential Loyalists
15186,19,154,411.41,8.105263157894736,Medium,Silver,205.705,205.705,33.31180046169826,2,Potential Loyalists
15187,91,210,4777.18,2.3076923076923075,High,Platinum,298.57375,311.42,151.67032858033463,16,Champions
15189,212,331,16225.39,1.5613207547169812,Very High,Platinum,395.74121951219513,375.35999999999996,212.9986472397785,41,Champions
15192,51,245,1044.32,4.803921568627451,High,Gold,348.1066666666666,315.0,64.99559549179725,3,Need Attention
15193,19,0,499.32,0.0,Medium,Silver,499.32,499.32,,1,Potential Loyalists
15194,310,365,7616.53,1.1774193548387097,Very High,Platinum,507.76866666666666,402.02000000000004,306.8204307284327,15,Champions
15195,1,0,3861.0,0.0,Low,Platinum,3861.0,3861.0,,1,Potential Loyalists
15197,32,347,1079.61,10.84375,Medium,Gold,359.87000000000006,306.36,176.08238327555657,3,Loyal Customers
15198,10,31,193.64,3.1,Low,Bronze,96.82,96.82,15.301790744876884,2,At Risk
15199,13,249,1268.7,19.153846153846153,Low,Gold,317.175,307.32500000000005,24.28547233773039,4,Potential Loyalists
15201,69,160,1236.54,2.318840579710145,High,Gold,247.308,301.41,121.71719586812704,5,Need Attention
15203,142,285,1827.8,2.007042253521127,Very High,Platinum,304.6333333333333,306.03,103.75779385986705,6,Champions
15204,9,0,316.58,0.0,Low,Silver,316.58,316.58,,1,Need Attention
15205,37,42,653.24,1.135135135135135,Medium,Silver,326.62,326.62,211.67948601600486,2,Need Attention
15206,9,265,420.3,29.444444444444443,Low,Silver,105.07500000000002,109.50000000000001,90.96033476191698,4,Potential Loyalists
15208,42,352,870.12,8.380952380952381,High,Gold,174.024,172.3,70.80831787297309,5,Loyal Customers
15210,20,0,331.18,0.0,Medium,Silver,331.18,331.18,,1,Need Attention
15211,52,304,894.4100000000001,5.846153846153846,High,Gold,447.20500000000004,447.20500000000004,90.70058682279846,2,Loyal Customers
15212,5,0,101.8,0.0,Low,Bronze,101.8,101.8,,1,Need Attention
15213,24,11,328.35,0.4583333333333333,Medium,Silver,164.17499999999998,164.17499999999998,210.75317613265048,2,Need Attention
15214,110,241,1661.44,2.190909090909091,Very High,Gold,207.68,158.2,139.9090738403237,8,Champions
15215,35,49,734.94,1.4,Medium,Gold,244.98000000000002,300.04,170.3593413934205,3,Loyal Customers
15216,2,0,96.6,0.0,Low,Bronze,96.6,96.6,,1,At Risk
15218,166,308,5756.89,1.855421686746988,Very High,Platinum,523.3536363636364,581.66,225.83453656483667,11,Champions
15219,9,0,305.75,0.0,Low,Bronze,305.75,305.75,,1,At Risk
15220,117,229,1778.96,1.9572649572649572,Very High,Platinum,296.49333333333334,326.675,139.48448253001717,6,Loyal Customers
15221,5,0,403.25,0.0,Low,Silver,403.25,403.25,,1,Need Attention
15222,5,0,585.0,0.0,Low,Silver,585.0,585.0,,1,Need Attention
15223,20,23,755.75,1.15,Medium,Gold,377.875,377.875,108.92979964178767,2,Need Attention
15224,14,4,322.08,0.2857142857142857,Low,Silver,161.04000000000002,161.04000000000002,211.34007476103534,2,Need Attention
15225,23,0,409.40000000000003,0.0,Medium,Silver,409.40000000000003,409.40000000000003,,1,Need Attention
15226,8,0,154.41,0.0,Low,Bronze,154.41,154.41,,1,Need Attention
15227,58,280,1219.4,4.827586206896552,High,Gold,243.88000000000002,306.84000000000003,122.49302571983436,5,Loyal Customers
15228,125,228,3386.71,1.824,Very High,Platinum,846.6775,937.715,349.60675302163907,4,Loyal Customers
15230,23,1,429.6,0.043478260869565216,Medium,Silver,214.8,214.8,219.768787592779,2,Need Attention
15232,31,27,612.06,0.8709677419354839,Medium,Silver,306.03,306.03,6.123544725075499,2,Need Attention
15234,14,0,197.0,0.0,Low,Bronze,197.0,197.0,,1,Need Attention
15235,143,155,2247.51,1.083916083916084,Very High,Platinum,187.29250000000002,158.825,136.40102033242738,12,Need Attention
15236,15,0,321.05,0.0,Low,Silver,321.05,321.05,,1,Need Attention
15237,99,225,1412.32,2.272727272727273,High,Gold,353.08000000000004,194.89999999999998,395.4310131995214,4,Champions
15238,50,154,1071.99,3.08,High,Gold,357.33,300.14,99.86247193015001,3,Loyal Customers
15239,49,68,780.59,1.3877551020408163,High,Gold,390.295,390.295,101.10919864186444,2,Loyal Customers
15240,78,267,1706.57,3.423076923076923,High,Platinum,341.314,324.02,42.936653106640726,5,Loyal Customers
15241,110,216,1756.44,1.9636363636363636,Very High,Platinum,219.555,203.535,135.19660245097035,8,Loyal Customers
15243,22,0,316.68,0.0,Medium,Silver,316.68,316.68,,1,At Risk
15244,34,182,631.57,5.352941176470588,Medium,Silver,315.78499999999997,315.78499999999997,25.2366410205479,2,Loyal Customers
15245,89,127,2515.84,1.4269662921348314,High,Platinum,838.6133333333333,778.12,386.18991044994084,3,Need Attention
15246,33,120,514.15,3.6363636363636362,Medium,Silver,257.075,257.075,100.51522894566772,2,Need Attention
15247,6,0,356.0,0.0,Low,Silver,356.0,356.0,,1,At Risk
15249,350,224,6688.46,0.64,Very High,Platinum,514.496923076923,478.2,210.75663403495417,13,Champions
15251,111,232,10484.99,2.09009009009009,Very High,Platinum,953.180909090909,492.0,892.3248645919775,11,Champions
15252,44,146,740.78,3.3181818181818183,High,Gold,370.39,370.39,98.76867519613698,2,Loyal Customers
15253,53,153,918.2,2.8867924528301887,High,Gold,183.64000000000001,173.85,149.3233462992308,5,Loyal Customers
15254,18,0,300.36,0.0,Medium,Bronze,300.36,300.36,,1,At Risk
15255,47,0,890.85,0.0,High,Gold,890.85,890.85,,1,Loyal Customers
15256,6,0,98.45,0.0,Low,Bronze,98.45,98.45,,1,At Risk
15257,7,0,317.15,0.0,Low,Silver,317.15,317.15,,1,Need Attention
15258,34,48,623.16,1.411764705882353,Medium,Silver,311.58000000000004,311.58000000000004,5.769991334482265,2,Need Attention
15260,77,272,1810.77,3.5324675324675323,High,Platinum,258.68142857142857,267.70000000000005,117.94657412413066,7,Need Attention
15261,19,0,254.82,0.0,Medium,Bronze,254.82,254.82,,1,At Risk
15262,10,0,178.95000000000002,0.0,Low,Bronze,178.95000000000002,178.95000000000002,,1,Need Attention
15263,12,0,156.51,0.0,Low,Bronze,156.51,156.51,,1,At Risk
15264,23,0,393.74,0.0,Medium,Silver,393.74,393.74,,1,Potential Loyalists
15265,82,84,1506.1200000000001,1.024390243902439,High,Gold,753.06,753.06,57.72819761606977,2,Need Attention
15266,6,0,119.3,0.0,Low,Bronze,119.3,119.3,,1,Need Attention
15267,11,160,1717.36,14.545454545454545,Low,Platinum,343.472,129.6,405.00427889097665,5,Potential Loyalists
15269,2,0,408.8,0.0,Low,Silver,408.8,408.8,,1,Potential Loyalists
15270,41,294,2379.49,7.170731707317073,Medium,Platinum,339.9271428571428,307.3,94.85551024484303,7,Loyal Customers
15271,274,358,2507.07,1.3065693430656935,Very High,Platinum,167.138,147.6,73.00402417479658,15,Champions
15272,63,28,721.94,0.4444444444444444,High,Gold,360.97,360.97,87.69538300275562,2,Loyal Customers
15274,47,14,716.57,0.2978723404255319,High,Gold,358.285,358.285,36.352359620800385,2,Loyal Customers
15275,41,0,615.14,0.0,Medium,Silver,615.14,615.14,,1,Loyal Customers
15276,52,0,135.31,0.0,High,Bronze,135.31,135.31,,1,Need Attention
15277,12,0,255.89999999999998,0.0,Low,Bronze,255.89999999999998,255.89999999999998,,1,Potential Loyalists
15279,19,0,290.51,0.0,Medium,Bronze,290.51,290.51,,1,Need Attention
15280,16,0,113.12,0.0,Low,Bronze,113.12,113.12,,1,At Risk
15281,139,274,2332.15,1.9712230215827338,Very High,Platinum,259.1277777777778,214.82,240.53898820034235,9,Loyal Customers
15286,3,0,240.55,0.0,Low,Bronze,240.55,240.55,,1,At Risk
15287,20,48,486.69,2.4,Medium,Silver,243.34500000000003,243.34500000000003,138.07674116229714,2,Potential Loyalists
15288,88,322,2306.52,3.659090909090909,High,Platinum,461.304,382.36,314.56729729900405,5,Loyal Customers
15289,58,220,939.78,3.793103448275862,High,Gold,313.26,322.53000000000003,67.30549977527838,3,Loyal Customers
15290,204,354,7943.22,1.7352941176470589,Very High,Platinum,441.29,294.565,416.9922423456707,18,Champions
15291,103,348,4668.3,3.378640776699029,Very High,Platinum,311.22,320.1,97.61954378387266,15,Champions
15292,25,0,180.94,0.0,Medium,Bronze,180.94,180.94,,1,Need Attention
15296,194,275,3672.86,1.4175257731958764,Very High,Platinum,612.1433333333333,543.24,452.7611315767583,6,Loyal Customers
15297,39,53,641.94,1.358974358974359,Medium,Silver,213.98000000000002,230.46,57.73193570286727,3,Loyal Customers
15298,192,364,4799.9,1.8958333333333333,Very High,Platinum,399.9916666666666,358.44,241.38395539936457,12,Champions
15299,7,304,4507.01,43.42857142857143,Low,Platinum,643.8585714285715,600.0,222.34152561832826,7,Potential Loyalists
15300,28,0,496.44,0.0,Medium,Silver,496.44,496.44,,1,Potential Loyalists
15301,243,317,5070.35,1.3045267489711934,Very High,Platinum,422.5291666666667,473.45500000000004,202.3775546959123,12,Loyal Customers
15303,31,0,574.02,0.0,Medium,Silver,574.02,574.02,,1,Need Attention
15304,23,307,694.4,13.347826086956522,Medium,Gold,86.8,98.025,30.96256956852442,8,Potential Loyalists
15306,58,83,1174.3500000000001,1.4310344827586208,High,Gold,391.45,344.62,110.1527071841632,3,Loyal Customers
15307,12,0,205.3,0.0,Low,Bronze,205.3,205.3,,1,At Risk
15308,19,0,310.47,0.0,Medium,Silver,310.47,310.47,,1,Need Attention
15311,2379,373,60767.9,0.1567885666246322,Very High,Platinum,667.7791208791209,454.28,655.5026850146693,91,Champions
15312,47,279,924.85,5.9361702127659575,High,Gold,231.2125,238.32,87.90674049809836,4,Need Attention
15313,1,0,52.0,0.0,Low,Bronze,52.0,52.0,,1,At Risk
15314,24,0,327.97,0.0,Medium,Silver,327.97,327.97,,1,Need Attention
15315,37,51,570.5,1.3783783783783783,Medium,Silver,285.25,285.25,73.12898331031273,2,Loyal Customers
15316,1,0,165.0,0.0,Low,Bronze,165.0,165.0,,1,Need Attention
15318,33,0,312.62,0.0,Medium,Silver,312.62,312.62,,1,Potential Loyalists
15319,16,0,204.5,0.0,Low,Bronze,204.5,204.5,,1,Need Attention
15320,36,0,267.13,0.0,Medium,Bronze,267.13,267.13,,1,Potential Loyalists
15321,95,220,2748.31,2.3157894736842106,High,Platinum,916.1033333333334,1159.47,491.5923872817128,3,Loyal Customers
15322,42,0,679.68,0.0,High,Gold,679.68,679.68,,1,Need Attention
15325,49,0,162.29,0.0,High,Bronze,162.29,162.29,,1,Need Attention
15326,29,0,311.71,0.0,Medium,Silver,311.71,311.71,,1,Need Attention
15327,10,0,208.75,0.0,Low,Bronze,208.75,208.75,,1,At Risk
15329,57,132,1049.7,2.3157894736842106,High,Gold,349.90000000000003,309.1,82.54477572808592,3,Loyal Customers
15330,13,28,714.9599999999999,2.1538461538461537,Low,Gold,357.48,357.48,52.439038892794365,2,Potential Loyalists
15332,35,3,1661.06,0.08571428571428572,Medium,Gold,415.265,250.5,521.9898858215549,4,Need Attention
15333,16,0,1028.56,0.0,Low,Gold,1028.56,1028.56,,1,Need Attention
15334,99,16,351.67,0.16161616161616163,High,Silver,117.22333333333334,114.5,9.250699072682744,3,Need Attention
15335,36,0,173.97,0.0,Medium,Bronze,173.97,173.97,,1,Need Attention
15339,86,251,574.07,2.9186046511627906,High,Silver,287.03499999999997,287.03499999999997,41.20311213974017,2,Loyal Customers
15341,17,0,2020.52,0.0,Low,Platinum,2020.52,2020.52,,1,Need Attention
15342,24,0,406.09000000000003,0.0,Medium,Silver,406.09000000000003,406.09000000000003,,1,At Risk
15343,21,0,364.5,0.0,Medium,Silver,364.5,364.5,,1,At Risk
15344,26,73,563.94,2.8076923076923075,Medium,Silver,187.98,151.95,107.33072113798546,3,Potential Loyalists
15345,20,0,393.54,0.0,Medium,Silver,393.54,393.54,,1,Potential Loyalists
15346,17,0,252.42000000000002,0.0,Low,Bronze,252.42000000000002,252.42000000000002,,1,Need Attention
15347,5,0,201.60000000000002,0.0,Low,Bronze,201.60000000000002,201.60000000000002,,1,Need Attention
15348,9,0,158.04,0.0,Low,Bronze,158.04,158.04,,1,At Risk
15349,72,29,473.81,0.4027777777777778,High,Silver,236.905,236.905,182.72346332641573,2,Need Attention
15350,5,0,115.65,0.0,Low,Bronze,115.65,115.65,,1,Need Attention
15351,225,357,1960.11,1.5866666666666667,Very High,Platinum,280.0157142857143,269.96000000000004,161.23578809279522,7,Champions
15353,63,113,777.02,1.7936507936507937,High,Gold,388.51,388.51,108.6964544039961,2,Need Attention
15355,14,23,277.05,1.6428571428571428,Low,Bronze,138.525,138.525,17.35947147812975,2,Potential Loyalists
15356,519,336,2766.5,0.6473988439306358,Very High,Platinum,276.65,278.055,93.58229996461228,10,Champions
15358,551,360,8347.2,0.6533575317604355,Very High,Platinum,379.41818181818184,373.73,225.01082347800758,22,Champions
15360,13,0,427.93,0.0,Low,Silver,427.93,427.93,,1,Potential Loyalists
15361,7,0,418.92,0.0,Low,Silver,418.92,418.92,,1,Need Attention
15363,16,0,326.0,0.0,Low,Silver,326.0,326.0,,1,Need Attention
15364,29,158,913.19,5.448275862068965,Medium,Gold,456.595,456.595,176.48678151635036,2,Need Attention
15365,114,289,2314.32,2.5350877192982457,Very High,Platinum,330.6171428571428,218.72,301.26939681478245,7,Champions
15366,44,282,602.51,6.409090909090909,High,Silver,301.255,301.255,276.7828073598503,2,Need Attention
15367,95,218,1877.5900000000001,2.294736842105263,High,Platinum,469.39750000000004,543.005,325.2025689089802,4,Loyal Customers
15368,4,0,446.94000000000005,0.0,Low,Silver,446.94000000000005,446.94000000000005,,1,Potential Loyalists
15370,94,291,2386.05,3.095744680851064,High,Platinum,340.86428571428576,373.72,187.0116236901816,7,Loyal Customers
15372,27,0,2007.4,0.0,Medium,Platinum,2007.4,2007.4,,1,Need Attention
15373,132,363,2415.91,2.75,Very High,Platinum,201.32583333333332,189.505,120.74500196381805,12,Champions
15374,3,0,168.0,0.0,Low,Bronze,168.0,168.0,,1,At Risk
15376,117,182,1233.3600000000001,1.5555555555555556,Very High,Gold,411.11999999999995,334.85,215.297449822333,3,Loyal Customers
15379,194,189,3703.29,0.9742268041237113,Very High,Platinum,529.0414285714286,371.84000000000003,461.39499254718737,7,Need Attention
15380,36,356,1690.26,9.88888888888889,Medium,Platinum,338.052,352.46,75.09750009154766,5,Loyal Customers
